0.0000000000000000 111.3599917818530116 0.0000000000000000 -32490.3191726066543197 0.0000000000000000 -32379.9591808248005691 0.0000000000000000
0.0100033344448149 101.2911635864703186 21.4321242322942318 -31756.8048547613216215 208963.9725235598161817 -31656.5136911748522834 208985.4046477921074256
0.0200066688896299 92.9566193519629564 21.9702759743209981 -29742.3723795367077400 97854.5790097907593008 -29650.4157601847437036 97876.5492857650679071
0.0300100033344448 87.9329407898278390 22.5091800489656428 -26898.5882841716411349 58999.0906992844029446 -26811.6553433818116901 59021.5998793333637877
0.0400133377792597 84.2796960288157209 23.0482369062008630 -23723.0117845598579152 39025.5542642938889912 -23639.7320885310437006 39048.6025012000900460
0.0500166722240747 81.3868527250536147 23.5868327481463389 -20596.6508956176367064 27106.1994082151722978 -20516.2640428925842571 27129.7862409633162315
0.0600200066688896 78.9770331816396407 24.1243406557888846 -17739.3082935570419068 19454.9828604759750306 -17661.3312603754020529 19479.1072011317628494
0.0700233411137046 76.8996167076085300 24.6601217826819621 -15240.5491250620907522 14326.8927665484552563 -15164.6495083544814406 14351.5528883311362733
0.0800266755585195 75.0634222650960936 25.1935266130866040 -13109.7661598686863726 10783.4821712451775966 -13035.7027376035894122 10808.6756978582634474
0.0900300100033344 73.4089876551621217 25.7238962816881980 -11316.5943886326203938 8274.3246325143591093 -11244.1854009774579026 8300.0485287960473215
0.1000333444481494 71.8953682850873008 26.2505639517041445 -9815.9581166157258849 6459.4847645392892446 -9745.0627483306379872 6485.7353284909931972
0.1100366788929643 70.4931761322973927 26.7728562478802949 -8561.1688470807202975 5121.6753112444594080 -8491.6756709484234307 5148.4481674923399623
0.1200400133377792 69.1806189786655352 27.2900947405672945 -7509.7288731199096219 4118.3360254595581864 -7441.5482541412438877 4145.6261202001251149
0.1300433477825942 67.9411090981380426 27.8015974767691993 -6625.2621776285450323 3353.8698329490639480 -6558.3210685304065919 3381.6714304258330230
0.1400466822274091 66.7617490246469600 28.3066805537692439 -5877.6127469938546710 2762.9164775566305252 -5811.8509979692080378 2791.2231581103997087
0.1500500166722241 65.6323343426080754 28.8046597306627774 -5242.1946152768814500 2299.9884711450813484 -5177.5622809342730761 2328.7931308757442821
0.1600533511170390 64.5446749925664420 29.2948520728660391 -4699.1223650272368104 1932.9032761289658993 -4635.5776900346700131 1962.1981282018321053
0.1700566855618539 63.4921202150720774 29.7765776244244726 -4232.3568537322589691 1638.5394343798584487 -4169.8647335171872328 1668.3160120042828112
0.1800600200066689 62.4692178751384617 30.2491611027157461 -3828.9554365101503208 1400.0455185767177682 -3767.4862186350119373 1430.2946796794335569
0.1900633544514838 61.4714649222586900 30.7119336099323483 -3478.4484883168643137 1204.9742063572709867 -3417.9770233946055669 1235.6861399672031894
0.2000666888962987 60.4951211494838859 31.1642343555385821 -3172.3354827132156970 1044.0154658836629551 -3112.8403615637316761 1075.1797002392015656
